s,C
Time,"TEMP_CENTER"
 1.9444282E+001, 1.1217990E+002
 1.9477626E+001, 1.3827045E+002
 1.9500551E+001, 1.8028049E+002
 1.9534937E+001, 2.1519001E+002
 1.9565733E+001, 2.1767081E+002
 1.9596529E+001, 1.8689885E+002
 1.9627325E+001, 1.4936567E+002
 1.9658121E+001, 1.0850129E+002
 1.9688916E+001, 7.3341310E+001
 1.9719712E+001, 5.3034945E+001
 1.9740243E+001, 4.4810787E+001
 1.9771038E+001, 4.0454427E+001
 1.9801834E+001, 3.7414436E+001
 1.9832630E+001, 4.8349038E+001
 1.9865479E+001, 2.3474241E+002
 1.9899354E+001, 7.0581123E+002
 1.9921938E+001, 8.6796249E+002
 1.9955813E+001, 7.6200975E+002
 1.9986055E+001, 5.4123051E+002
 2.0016296E+001, 3.9255839E+002
 2.0046537E+001, 3.0459132E+002
 2.0076779E+001, 2.5408465E+002
 2.0104951E+001, 2.0523209E+002
 2.0132089E+001, 1.6826552E+002
 2.0161035E+001, 1.4963591E+002
 2.0190887E+001, 1.3927804E+002
 2.0220738E+001, 1.2848117E+002
 2.0250589E+001, 1.1758734E+002
 2.0280440E+001, 1.0817095E+002
 2.0310292E+001, 9.7602705E+001
 2.0342133E+001, 8.5439177E+001
 2.0374970E+001, 7.2485038E+001
 2.0409995E+001, 5.8529521E+001
 2.0434075E+001, 4.8365559E+001
 2.0472603E+001, 4.0419917E+001
 2.0500416E+001, 3.4835203E+001
 2.0529553E+001, 3.1770368E+001
 2.0558689E+001, 3.0632661E+001
 2.0587826E+001, 5.2184436E+001
 2.0616963E+001, 1.4212013E+002
 2.0644339E+001, 2.6063603E+002
 2.0681291E+001, 4.0240884E+002
 2.0703966E+001, 5.3919556E+002
 2.0736787E+001, 6.3590708E+002
 2.0767223E+001, 6.5622173E+002
